0.012
0.005
0.010
0.006
0.006
0.016
0.002
0.015
0.004
0.075
0.011
0.008
0.007
0.014
0.003
0.010
0.082
0.028
0.003
0.016
0.040
0.009
0.012
0.012
0.228
0.011
0.124
0.038
0.004
0.013
0.121
0.010
0.000
0.000
0.000
0.000
0.000
0.000
0.004
0.011
0.195
0.008
0.201
0.006
0.003
0.192
0.008
0.014
0.009
0.014
0.050
0.016
0.008
0.007
0.007
0.001
0.007
0.000
0.017
0.000
0.000
0.000
0.001
0.005
0.015
0.000
0.000
0.000
0.000
0.006
0.026
0.004
0.008
0.008
0.005
0.005
0.011
0.005
0.031
0.004
0.023
0.013
0.008
0.026
0.015
0.366
0.009
0.026
0.007
0.002
0.027
0.015
0.003
0.008
0.148
0.011
0.006
0.005
0.010
0.001
0.116
0.002
0.004
0.006
0.002
0.044
0.277
0.001
0.000
0.025
0.004
0.003
0.002
0.003
0.006
0.021
0.168
0.001
0.000
0.000
0.031
0.007
0.003
0.009
0.004
0.077
0.001
0.015
0.131
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.004
0.005
0.356
0.014
0.019
0.037
0.002
0.215
0.003
0.007
0.013
0.173
0.038
0.017
0.006
0.010
0.010
0.008
0.022
0.012
0.025
0.002
0.023
0.005
0.011
0.018
0.018
0.011
0.001
0.009
0.005
0.052
0.011
0.013
0.011
0.009
0.007
0.023
0.003
0.538
0.398
0.008
0.006
0.002
0.002
0.006
0.022
0.006
0.015
0.032
0.008
0.006
0.006
0.006
0.084
0.031
0.006
0.007
0.004
0.020
0.002
0.006
0.009
0.010
0.016
0.002
0.019
0.003
0.028
0.004
0.004
0.055
0.016
0.005
0.010
0.019
0.002
0.015
0.019
0.002
0.006
0.011
0.008
0.012
0.003
0.040
0.002
0.006
0.018
0.003
0.010
0.006
0.010
0.401
0.154
0.013
0.003
0.093
0.008
0.012
0.041
0.153
0.177
0.004
0.005
0.186
0.008
0.021
0.003
0.020
0.008
1.020
0.067
0.035
0.010
0.044
0.025
0.005
0.005
0.011
0.008
0.007
0.003
0.009
0.006
0.011
0.025
0.009
0.012
0.025
0.005
0.015
0.023
0.009
0.007
0.008
0.002
0.045
0.023
0.251
0.009
0.023
0.023
0.005
0.009
0.003
0.006
0.007
0.011
0.007
0.005
0.024
0.001
0.014
0.007
0.011
0.001
0.002
0.008
0.009
0.002
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.004
0.008
0.002
0.014
0.007
0.008
0.007
0.009
0.005
0.002
0.004
0.011
0.006
0.004
0.007
0.005
0.026
0.009
0.068
0.038
0.041
0.006
0.019
0.019
0.009
0.009
0.012
0.016
0.014
0.022
0.000
0.000
0.003
0.003
0.007
0.020
0.003
0.049
0.009
0.006
0.008
0.011
0.001
0.001
0.001
0.008
0.004
0.010
0.013
0.002
0.030
0.279
0.005
0.001
0.002
0.010
0.019
0.006
0.009
0.003
0.004
0.171
0.013
0.006
0.073
0.349
0.003
0.034
0.005
0.235
0.005
0.165
0.107
0.011
0.010
0.012
0.011
0.004
0.012
0.012
0.005
0.025
0.005
0.005
0.013
0.019
0.000
0.010
0.002
0.055
0.004
0.011
0.011
0.101
0.015
0.005
0.000
0.000
0.000
0.000
0.026
0.010
0.016
0.068
0.030
0.034
0.014
0.037
0.003
0.005
0.012
0.019
0.006
0.011
0.002
0.003
0.008
0.006
0.007
0.008
0.067
0.014
0.006
0.008
0.002
0.157
0.007
0.017
0.006
0.020
0.000
0.000
0.000
0.119
0.050
0.012
0.011
0.002
0.010
0.006
0.018
0.020
0.004
0.009
0.007
0.002
0.005
0.010
0.001
0.009
0.014
0.014
0.011
0.035
0.010
0.064
0.007
0.006
0.030
0.011
0.003
0.006
0.008
0.003
0.317
0.005
0.239
0.227
0.043
0.015
0.046
0.012
0.130
0.004
0.008
0.008
0.006
0.005
0.010
0.246
0.023
0.000
0.009
0.228
0.004
0.010
0.014
0.001
0.005
0.002
0.004
0.009
0.004
0.004
0.132
0.005
0.006
0.060
0.006
0.005
0.010
0.010
0.028
0.007
0.028
0.012
0.029
0.007
0.006
0.003
0.017
0.014
0.001
0.003
0.006
0.027
0.004
0.004
0.006
0.001
0.012
0.011
0.015
0.017
0.008
0.001
0.004
0.004
0.000
0.000
0.040
0.009
0.007
0.007
0.008
0.008
0.005
0.006
0.009
0.006
0.010
0.005
0.030
0.003
0.006
0.002
0.006
0.002
0.001
0.006
0.012
0.004
0.004
0.004
0.008
0.007
0.010
0.005
0.251
0.025
0.006
0.003
0.005
0.007
0.006
0.175
0.009
0.024
0.009
0.001
0.011
0.005
0.003
0.018
0.019
0.144
0.009
0.011
0.008
0.135
0.024
0.028
0.003
0.011
0.485
0.003
0.026
0.001
0.008
0.001
0.004
0.007
0.002
0.006
0.262
0.003
0.005
0.000
0.000
0.000
0.000
0.000
0.002
0.014
0.022
0.008
0.004
0.003
0.012
0.002
0.009
0.007
0.004
0.006
0.003
0.004
0.007
0.011
0.016
0.012
0.006
0.011
0.002
0.050
0.002
0.005
0.005
0.010
0.023
0.003
0.012
